Player,Shot,Type,Stroke,Spin,Speed (KM/H),Point,Game,Set,Bounce Depth,Bounce Zone,Bounce Side,Bounce (x),Bounce (y),Hit Depth,Hit Zone,Hit Side,Hit (x),Hit (y),Hit (z),Direction,Result,Favorited,Start Time,Video Time,Opponent Position(x),Opponent Position(y),score,,,,,,,,,,,,,,,,
ó¥ç∆ ãvï€,2,return,Backhand,Flat,63.171776,128,0,0,no_mans_land,deuce,near,0.550651,2.927549,out,deuce,far,-3.462316,25.195936,1.198739,inside out,In,FALSE,12:25:35,2374.429932,1.154105,1.049322,0-0,,,,,,,,,,,,,,,,
Yoshizawa Masatsugu,3,serve_plus_one,Forehand,Flat,84.478226,128,0,0,no_mans_land,ad,far,0.558681,19.783409,out,deuce,near,0.622177,-0.803843,1.411452,down the line,In,FALSE,12:25:37,2376.22998,-0.505392,24.247965,0-0,,,,,,,,,,,,,,,,
ó¥ç∆ ãvï€,4,return_plus_one,Forehand,Flat,79.665718,128,0,0,no_mans_land,deuce,near,3.825093,1.658477,out,ad,far,0.629068,24.50178,0.922732,inside in,In,FALSE,12:25:38,2377.790039,-0.264011,-1.235008,0-0,,,,,,,,,,,,,,,,
Yoshizawa Masatsugu,5,in_play,Forehand,Flat,73.988289,128,0,0,no_mans_land,deuce,far,-4.065769,20.440748,out,deuce_alley,near,4.201547,-2.351791,1.141364,down the line,In,FALSE,12:25:40,2379.139893,0.852378,17.902603,0-0,,,,,,,,,,,,,,,,
Yoshizawa Masatsugu,1,first_serve,Serve,Flat,115.780174,130,0,0,service_box,ad,far,3.417057,17.547262,no_mans_land,ad,near,-0.246048,-0.048614,2.693464,out wide,In,FALSE,12:26:01,2400.949951,3.447229,25.161695,15-0,,,,,,,,,,,,,,,,
ó¥ç∆ ãvï€,2,return,Backhand,Flat,69.827911,130,0,0,out,deuce,near,2.300667,-0.321276,out,ad_alley,far,4.623964,24.70483,1.26457,down the line,Out,FALSE,12:26:02,2402,-0.716601,-0.372039,15-0,,,,,,,,,,,,,,,,
Yoshizawa Masatsugu,1,first_serve,Serve,Kick,106.65963,131,0,0,service_box,ad,near,-1.923375,6.138795,no_mans_land,deuce,near,1.144933,0.636428,2.536066,out wide,Net,FALSE,12:26:14,2413.790039,-3.854561,25.009407,30-0,,,,,,,,,,,,,,,,
Yoshizawa Masatsugu,1,second_serve,Serve,Kick,96.193626,131,0,0,service_box,deuce,far,-0.715617,16.319715,no_mans_land,deuce,near,0.838501,-0.50979,2.626022,down the T,In,false,05:51:21,2419.800049,-3.703697,24.755592,30-0,,,,,,,,,,,,,,,,
ó¥ç∆ ãvï€,2,return,Backhand,Topspin,64.681648,131,0,0,no_mans_land,ad,near,-1.048501,3.536704,out,deuce,far,-1.048501,25.669325,0.822794,inside in,In,FALSE,12:26:22,2421.199951,0.671342,-0.625853,30-0,,,,,,,,,,,,,,,,
Yoshizawa Masatsugu,3,serve_plus_one,Backhand,Topspin,79.724487,131,0,0,no_mans_land,ad,far,2.545924,20.865051,out,ad,near,-0.765708,-2.016237,1.443816,cross court,In,FALSE,12:26:23,2423.100098,-0.02263,24.146439,30-0,,,,,,,,,,,,,,,,
ó¥ç∆ ãvï€,4,return_plus_one,Backhand,Flat,67.887405,131,0,0,service_box,ad,near,-0.14332,6.034546,out,ad,far,3.196146,24.400253,0.974014,cross court,In,FALSE,12:26:25,2424.689941,-0.595911,-1.082719,30-0,,,,,,,,,,,,,,,,
Yoshizawa Masatsugu,5,in_play,Backhand,Flat,56.301888,131,0,0,no_mans_land,deuce,far,-3.613179,23.638809,no_mans_land,ad,near,-1.802818,1.607714,1.063387,down the line,In,FALSE,12:26:27,2426.300049,1.214451,23.892624,30-0,,,,,,,,,,,,,,,,
Yoshizawa Masatsugu,1,first_serve,Serve,Flat,91.764977,133,0,0,service_box,ad,far,3.477402,17.596512,no_mans_land,ad,near,-0.029944,0.189817,2.624533,out wide,In,FALSE,12:26:49,2448.669922,3.447229,25.161695,40-0,,,,,,,,,,,,,,,,
ó¥ç∆ ãvï€,2,return,Backhand,Flat,67.709999,133,0,0,no_mans_land,deuce,near,3.145503,4.653488,out,ad_alley,far,4.925691,24.654068,1.155422,down the line,In,FALSE,12:26:50,2449.969971,-0.716601,-0.372039,40-0,,,,,,,,,,,,,,,,
Yoshizawa Masatsugu,3,serve_plus_one,Forehand,Topspin,92.918808,133,0,0,no_mans_land,ad,far,2.953066,19.323963,out,deuce,near,2.875395,-0.631854,1.056115,down the line,In,FALSE,12:26:52,2451.669922,1.244623,24.654068,40-0,,,,,,,,,,,,,,,,
ó¥ç∆ ãvï€,4,return_plus_one,Backhand,Slice,56.462353,133,0,0,no_mans_land,deuce,near,1.360273,2.756523,no_mans_land,ad,far,2.609389,24.689726,1.022176,down the line,In,FALSE,12:26:53,2453,0.852378,-0.625853,40-0,,,,,,,,,,,,,,,,
Yoshizawa Masatsugu,5,in_play,Forehand,Topspin,91.624138,133,0,0,no_mans_land,ad,far,1.727386,22.928129,out,deuce,near,1.213252,-0.742879,0.900293,down the line,In,FALSE,12:26:55,2455.040039,0.279097,24.50178,40-0,,,,,,,,,,,,,,,,
ó¥ç∆ ãvï€,6,in_play,Backhand,Slice,61.009789,133,0,0,out,deuce_alley,near,5.317936,-3.823915,out,ad,far,1.576523,25.466274,0.885293,down the line,Out,FALSE,12:26:57,2456.179932,-0.113148,-0.57509,40-0,,,,,,,,,,,,,,,,
ó¥ç∆ ãvï€,1,first_serve,Serve,Flat,101.711876,135,0,0,service_box,ad,far,0.689428,12.075006,no_mans_land,deuce,far,-0.712115,23.432503,2.815135,down the T,Net,FALSE,12:27:17,2477.060059,3.236021,-0.168987,0-0,,,,,,,,,,,,,,,,
ó¥ç∆ ãvï€,1,second_serve,Serve,Flat,88.932152,136,0,0,service_box,deuce,near,1.395487,7.648499,no_mans_land,deuce,far,-1.017408,23.517797,2.49207,down the T,In,FALSE,12:27:23,2482.379883,2.029113,1.049322,0-0,,,,,,,,,,,,,,,,
Yoshizawa Masatsugu,2,return,Forehand,Topspin,78.326622,136,0,0,out,deuce,far,-1.289882,24.298727,no_mans_land,deuce,near,3.408261,2.192875,1.254209,cross court,Out,FALSE,12:27:24,2483.629883,-1.078673,24.552542,0-0,,,,,,,,,,,,,,,,
ó¥ç∆ ãvï€,2,none,Feed,Flat,78.313377,136,0,0,service_box,ad,near,-1.909318,6.704804,no_mans_land,deuce,far,-0.824955,24.776022,0.886427,---,In,FALSE,12:27:25,2484.929932,-0.83575,24.771006,0-0,,,,,,,,,,,,,,,,
Yoshizawa Masatsugu,3,none,Feed,Slice,43.007679,136,0,0,service_box,ad,near,-0.422029,6.029926,no_mans_land,ad,near,-2.108144,1.829194,0.5819,---,Net,FALSE,12:27:27,2486.47998,-2.1123,1.827105,0-0,,,,,,,,,,,,,,,,
ó¥ç∆ ãvï€,1,first_serve,Serve,Flat,94.633827,137,0,0,service_box,ad,near,-1.582176,7.800787,no_mans_land,ad,far,0.198658,22.927307,2.338452,down the T,In,FALSE,12:27:44,2503.22998,-3.613179,-0.422801,15-0,,,,,,,,,,,,,,,,
Yoshizawa Masatsugu,2,return,Forehand,Topspin,64.926422,137,0,0,no_mans_land,deuce,far,-0.601435,21.557531,out,ad,near,-2.255408,-1.040464,0.664402,inside in,In,FALSE,12:27:45,2504.600098,0.64117,24.247965,15-0,,,,,,,,,,,,,,,,
ó¥ç∆ ãvï€,3,serve_plus_one,Forehand,Flat,85.857132,137,0,0,service_box,ad,near,-1.7123,6.430189,no_mans_land,deuce,far,-0.02955,24.816628,1.379471,down the line,In,FALSE,12:27:47,2506.52002,-0.294184,-1.691874,15-0,,,,,,,,,,,,,,,,
Yoshizawa Masatsugu,4,return_plus_one,Backhand,Slice,53.436722,137,0,0,service_box,ad,far,2.481703,16.613834,no_mans_land,ad,near,-2.153838,0.270709,0.67768,cross court,In,FALSE,12:27:48,2507.969971,-0.052802,17.4965,15-0,,,,,,,,,,,,,,,,
ó¥ç∆ ãvï€,5,in_play,BH Volley,Flat,88.43322,137,0,0,service_box,deuce,near,3.869647,5.821034,service_box,ad,far,1.898316,17.822622,1.274656,down the line,In,FALSE,12:27:50,2509.280029,-0.867465,-0.778142,15-0,,,,,,,,,,,,,,,,
ó¥ç∆ ãvï€,1,first_serve,Serve,Flat,99.893387,139,0,0,service_box,deuce,near,3.598093,5.709128,no_mans_land,deuce,far,-0.641302,22.65391,2.652607,out wide,In,FALSE,12:28:05,2525.030029,3.356711,-0.422801,30-0,,,,,,,,,,,,,,,,
Yoshizawa Masatsugu,2,return,Forehand,Flat,72.828941,139,0,0,no_mans_land,deuce,far,-1.531264,22.268211,out,deuce_alley,near,4.925691,-1.234928,0.924656,down the line,In,FALSE,12:28:06,2526.060059,-0.445047,23.943386,30-0,,,,,,,,,,,,,,,,
ó¥ç∆ ãvï€,3,serve_plus_one,Forehand,Flat,75.074921,139,0,0,no_mans_land,ad,near,-2.134717,2.41992,out,deuce,far,-2.979553,25.345627,1.121824,down the line,In,FALSE,12:28:08,2527.699951,2.873948,-0.625853,30-0,,,,,,,,,,,,,,,,
Yoshizawa Masatsugu,4,return_plus_one,Backhand,Topspin,81.234138,139,0,0,service_box,ad,far,0.66805,17.801077,out,ad,near,-2.16489,-2.047214,1.207849,cross court,In,FALSE,12:28:10,2529.370117,0.128234,19.019386,30-0,,,,,,,,,,,,,,,,
ó¥ç∆ ãvï€,5,in_play,BH Volley,Flat,59.755978,139,0,0,out,ad,near,-2.104545,-0.676616,service_box,ad,far,0.66805,17.263756,1.179757,cross court,Out,FALSE,12:28:11,2530.22998,-0.716601,-1.7934,30-0,,,,,,,,,,,,,,,,
ó¥ç∆ ãvï€,1,first_serve,Serve,Flat,104.195389,141,0,0,service_box,deuce,far,-2.858862,11.912581,no_mans_land,ad,far,0.435969,22.984715,1.67394,out wide,Net,FALSE,12:28:25,2544.550049,-3.583006,-0.57509,30-15,,,,,,,,,,,,,,,,
ó¥ç∆ ãvï€,1,second_serve,Serve,Kick,78.950912,141,0,0,service_box,ad,near,-2.352772,6.848836,no_mans_land,ad,far,0.342027,23.072638,2.500134,out wide,In,FALSE,12:28:32,2551.449951,-3.009725,1.810766,30-15,,,,,,,,,,,,,,,,
Yoshizawa Masatsugu,2,return,Backhand,Topspin,80.376076,141,0,0,service_box,ad,far,1.365314,16.532005,no_mans_land,ad,near,-3.110769,1.517758,1.168307,cross court,In,FALSE,12:28:33,2552.610107,0.520479,24.197201,30-15,,,,,,,,,,,,,,,,
ó¥ç∆ ãvï€,3,serve_plus_one,Backhand,Slice,59.516571,141,0,0,service_box,ad,far,1.938595,11.912581,no_mans_land,ad,far,1.787732,23.287676,0.908598,cross court,Net,FALSE,12:28:34,2553.780029,-1.440746,1.760003,30-15,,,,,,,,,,,,,,,,
ó¥ç∆ ãvï€,1,first_serve,Serve,Flat,108.541817,143,0,0,no_mans_land,deuce,near,1.54635,4.805777,no_mans_land,deuce,far,-0.966346,24.743864,2.606457,down the T,Out,FALSE,12:28:55,2574.879883,3.236021,-0.168987,30-30,,,,,,,,,,,,,,,,
ó¥ç∆ ãvï€,1,second_serve,Serve,Flat,81.928383,144,0,0,service_box,deuce,near,1.473534,8.039584,no_mans_land,deuce,far,-0.467572,23.009954,2.051724,down the T,In,FALSE,12:29:01,2580.600098,2.029113,1.049322,30-30,,,,,,,,,,,,,,,,
Yoshizawa Masatsugu,2,return,Backhand,Slice,56.263485,144,0,0,no_mans_land,ad,far,1.335141,18.308706,no_mans_land,deuce,near,2.361013,1.861529,1.169977,inside in,In,FALSE,12:29:02,2581.830078,-1.078673,24.552542,30-30,,,,,,,,,,,,,,,,
ó¥ç∆ ãvï€,3,serve_plus_one,Backhand,Slice,62.472492,144,0,0,no_mans_land,ad,near,-1.953681,4.399673,no_mans_land,ad,far,0.912724,23.181944,1.017363,cross court,In,FALSE,12:29:04,2583.409912,1.154105,0.490931,30-30,,,,,,,,,,,,,,,,
Yoshizawa Masatsugu,4,return_plus_one,Backhand,Slice,41.798401,144,0,0,service_box,deuce,far,-2.617481,15.21217,no_mans_land,ad,near,-2.104545,1.252374,0.806677,down the line,In,FALSE,12:29:05,2584.949951,0.912724,23.791098,30-30,,,,,,,,,,,,,,,,
ó¥ç∆ ãvï€,5,in_play,Forehand,Flat,53.703079,144,0,0,service_box,ad,near,-2.49679,6.430189,service_box,deuce,far,-2.889035,17.293447,0.76795,down the line,In,FALSE,12:29:07,2587.01001,-1.169192,5.719509,30-30,,,,,,,,,,,,,,,,
Yoshizawa Masatsugu,6,in_play,BH Volley,Flat,53.310089,144,0,0,no_mans_land,ad_alley,far,4.473101,19.425489,service_box,ad,near,-2.198579,7.750024,1.572265,down the line,Out,FALSE,12:29:08,2587.780029,-3.100243,14.85683,30-30,,,,,,,,,,,,,,,,
ó¥ç∆ ãvï€,1,first_serve,Serve,Flat,107.169159,145,0,0,service_box,ad,near,-1.876747,6.684003,no_mans_land,ad,far,0.317142,23.388689,2.417703,down the T,In,FALSE,12:29:32,2611.129883,-3.613179,-0.422801,40-30,,,,,,,,,,,,,,,,
Yoshizawa Masatsugu,2,return,Forehand,Topspin,77.891724,145,0,0,no_mans_land,ad,far,1.003242,19.566622,out,ad,near,-2.157006,-0.625853,1.21259,inside out,In,FALSE,12:29:33,2612.189941,0.64117,24.247965,40-30,,,,,,,,,,,,,,,,
ó¥ç∆ ãvï€,3,serve_plus_one,Backhand,Flat,71.855812,145,0,0,no_mans_land,ad,near,-1.521798,3.435178,out,ad,far,1.697214,23.943386,1.155348,cross court,In,FALSE,12:29:34,2613.719971,-1.440746,-1.438059,40-30,,,,,,,,,,,,,,,,
Yoshizawa Masatsugu,4,return_plus_one,Backhand,Topspin,72.567329,145,0,0,no_mans_land,ad,far,1.214451,20.948376,out,ad,near,-2.119532,-0.981193,1.082299,cross court,In,FALSE,12:29:36,2615.199951,0.460133,24.603304,40-30,,,,,,,,,,,,,,,,
ó¥ç∆ ãvï€,5,in_play,Forehand,Topspin,81.32695,145,0,0,out,deuce,near,1.757559,-0.118224,out,ad,far,1.787732,24.724474,1.353209,inside in,Out,FALSE,12:29:37,2616.800049,-0.686429,-1.031956,40-30,,,,,,,,,,,,,,,,
Yoshizawa Masatsugu,5,none,Feed,Topspin,72.617088,145,0,0,out,deuce,far,-0.88772,24.491936,out,deuce,near,1.694076,-0.869417,1.142037,---,Out,FALSE,12:29:38,2618.120117,1.691787,-0.868804,40-30,,,,,,,,,,,,,,,,
ó¥ç∆ ãvï€,1,first_serve,Serve,Flat,100.006294,146,0,0,service_box,deuce,near,2.602394,7.445447,no_mans_land,deuce,far,-0.665357,23.575075,2.637433,out wide,In,FALSE,12:29:50,2629.689941,3.356711,-0.422801,40-40,,,,,,,,,,,,,,,,
Yoshizawa Masatsugu,2,return,Forehand,Topspin,80.40976,146,0,0,no_mans_land,ad,far,2.602394,22.674314,no_mans_land,deuce_alley,near,4.920366,0.809013,0.974651,down the line,In,FALSE,12:29:51,2630.919922,-0.445047,23.943386,40-40,,,,,,,,,,,,,,,,
ó¥ç∆ ãvï€,3,serve_plus_one,Backhand,Flat,63.490822,146,0,0,no_mans_land,deuce,near,0.620112,3.841281,out,ad,far,2.026592,25.161695,1.053105,down the line,In,FALSE,12:29:53,2632.22998,2.023481,-0.981193,40-40,,,,,,,,,,,,,,,,
Yoshizawa Masatsugu,4,return_plus_one,Forehand,Topspin,84.509521,146,0,0,no_mans_land,deuce,far,-3.292912,18.542057,no_mans_land,deuce,near,0.418135,0.983991,1.522363,cross court,In,FALSE,12:29:54,2633.899902,1.184278,24.755592,40-40,,,,,,,,,,,,,,,,
ó¥ç∆ ãvï€,5,in_play,Forehand,Slice,69.928017,146,0,0,out,deuce,near,3.565742,-1.336534,out,deuce_alley,far,-4.427842,24.552542,0.960189,down the line,Out,FALSE,12:29:56,2635.379883,-1.742473,3.790519,40-40,,,,,,,,,,,,,,,,
ó¥ç∆ ãvï€,1,first_serve,Serve,Flat,104.380516,148,0,0,service_box,ad,near,-1.378553,7.648499,no_mans_land,ad,far,-0.226742,23.527176,2.404346,down the T,In,FALSE,12:30:15,2655.01001,-3.613179,-0.422801,40-ad,,,,,,,,,,,,,,,,
Yoshizawa Masatsugu,2,return,Forehand,Topspin,75.576073,148,0,0,no_mans_land,ad,far,0.792033,19.273201,out,ad,near,-2.134717,-0.981193,1.180268,inside out,In,FALSE,12:30:17,2656.189941,0.64117,24.247965,40-ad,,,,,,,,,,,,,,,,
ó¥ç∆ ãvï€,3,serve_plus_one,Forehand,Flat,99.345268,148,0,0,no_mans_land,ad,near,-1.792891,4.704251,out,ad,far,1.683089,25.770851,0.9915,inside out,In,FALSE,12:30:18,2657.870117,-0.957983,-1.235008,40-ad,,,,,,,,,,,,,,,,
Yoshizawa Masatsugu,4,return_plus_one,Backhand,Slice,58.64259,148,0,0,no_mans_land,deuce,far,-1.410573,19.78083,out,ad,near,-2.658218,-0.625853,0.836094,down the line,In,FALSE,12:30:19,2659.120117,1.516177,24.247965,40-ad,,,,,,,,,,,,,,,,
ó¥ç∆ ãvï€,5,in_play,Forehand,Flat,48.553349,148,0,0,no_mans_land,deuce,near,3.024812,3.688993,no_mans_land,deuce,far,-1.169192,22.623552,0.943481,cross court,In,FALSE,12:30:21,2660.810059,-0.565738,-1.133482,40-ad,,,,,,,,,,,,,,,,
Yoshizawa Masatsugu,6,in_play,Forehand,Topspin,95.632065,148,0,0,no_mans_land,deuce,far,-3.190762,22.725077,out,deuce,near,3.628265,-0.79131,0.952292,cross court,In,FALSE,12:30:24,2663.340088,-0.445047,25.009407,40-ad,,,,,,,,,,,,,,,,
ó¥ç∆ ãvï€,7,in_play,Forehand,Flat,77.505234,148,0,0,no_mans_land,ad,near,-0.746774,5.059591,out,deuce_alley,far,-4.63905,25.569265,1.261532,down the line,In,FALSE,12:30:25,2664.600098,2.210149,-0.676616,40-ad,,,,,,,,,,,,,,,,
Yoshizawa Masatsugu,8,in_play,Forehand,Topspin,71.656738,148,0,0,no_mans_land,deuce,far,-1.25971,20.49151,no_mans_land,deuce,near,0.792033,0.292171,1.265906,cross court,In,FALSE,12:30:26,2666.050049,-2.587308,24.247965,40-ad,,,,,,,,,,,,,,,,
ó¥ç∆ ãvï€,9,in_play,Forehand,Flat,73.366005,148,0,0,service_box,deuce,near,1.576523,5.871797,out,deuce,far,-1.893336,24.603304,1.461353,cross court,In,FALSE,12:30:28,2667.379883,-0.691069,4.704251,40-ad,,,,,,,,,,,,,,,,
Yoshizawa Masatsugu,10,in_play,FH Volley,Slice,34.435661,148,0,0,service_box,ad,far,2.934294,13.790809,service_box,deuce,near,1.727386,5.770271,0.488461,down the line,In,FALSE,12:30:29,2668.350098,-0.988155,23.791098,40-ad,,,,,,,,,,,,,,,,
Yoshizawa Masatsugu,1,first_serve,Serve,Flat,163.770172,149,0,0,service_box,deuce,near,1.156076,7.142721,no_mans_land,deuce,far,0.403259,23.632326,2.38263,down the T,In,false,05:55:53,2691.469971,4.322237,-1.691874,0-0,,,,,,,,,,,,,,,,
ó¥ç∆ ãvï€,2,return,Backhand,Slice,53.511997,149,0,0,no_mans_land,ad_alley,far,4.865345,18.583038,out,deuce,near,2.266016,-1.894925,0.655875,inside in,Out,FALSE,12:30:53,2692.300049,-0.626083,23.638809,0-0,,,,,,,,,,,,,,,,
Yoshizawa Masatsugu,1,first_serve,Serve,Flat,113.300957,150,0,0,service_box,ad,near,-2.14251,8.19487,no_mans_land,ad,far,0.303211,23.588198,2.293358,out wide,In,false,05:56:06,2703.870117,-4.126115,-1.996451,15-0,,,,,,,,,,,,,,,,
ó¥ç∆ ãvï€,2,return,Backhand,Topspin,57.090954,150,0,0,no_mans_land,ad,far,1.455832,18.91786,out,ad,near,-3.613179,-2.250266,0.75716,cross court,In,FALSE,12:31:05,2704.919922,0.852378,23.384995,15-0,,,,,,,,,,,,,,,,
Yoshizawa Masatsugu,3,serve_plus_one,Backhand,Flat,72.924377,150,0,0,out,ad,near,-3.432143,-1.488822,out,ad,far,1.908422,24.50178,1.071144,cross court,Out,FALSE,12:31:08,2707.320068,-0.776947,-1.133482,15-0,,,,,,,,,,,,,,,,
Yoshizawa Masatsugu,1,first_serve,Serve,Flat,97.52729,152,0,0,no_mans_land,deuce,near,1.697214,4.602725,no_mans_land,deuce,far,-1.246188,23.244484,2.22502,down the T,Out,FALSE,12:31:23,2723.090088,3.502776,-2.047214,15-15,,,,,,,,,,,,,,,,
Yoshizawa Masatsugu,1,second_serve,Serve,Kick,87.547157,153,0,0,no_mans_land,deuce,near,2.662049,5.059591,no_mans_land,deuce,far,-1.065531,22.995741,2.627839,out wide,Out,FALSE,12:31:30,2729.51001,3.625951,-2.301028,15-15,,,,,,,,,,,,,,,,
ó¥ç∆ ãvï€,1,none,Feed,Topspin,55.273891,153,0,0,no_mans_land,ad,far,2.076064,19.125404,out,deuce_alley,near,4.444813,-0.7472,0.892672,---,In,FALSE,12:31:31,2730.899902,-0.654365,24.400253,15-15,,,,,,,,,,,,,,,,
Yoshizawa Masatsugu,1,first_serve,Serve,Flat,120.435638,155,0,0,service_box,ad,near,-0.957983,6.582478,no_mans_land,ad,far,1.093026,23.2563,2.390364,down the T,In,FALSE,12:31:49,2748.919922,-4.126115,-1.996451,15-30,,,,,,,,,,,,,,,,
ó¥ç∆ ãvï€,2,return,Forehand,Flat,54.476292,155,0,0,service_box,deuce,far,-1.226773,16.195728,out,ad,near,-2.146852,-1.470878,0.506682,inside in,In,false,05:56:52,2750.100098,0.852378,23.384995,15-30,,,,,,,,,,,,,,,,
Yoshizawa Masatsugu,3,serve_plus_one,Forehand,Slice,39.863869,155,0,0,service_box,ad,near,-2.707999,8.409942,no_mans_land,deuce,far,-0.966634,21.811346,1.904072,down the line,In,FALSE,12:31:52,2751.790039,0.399788,-1.031956,15-30,,,,,,,,,,,,,,,,
ó¥ç∆ ãvï€,4,return_plus_one,Backhand,Slice,57.697544,155,0,0,no_mans_land,ad,far,1.880102,18.485542,no_mans_land,ad,near,-3.564719,4.573248,1.00957,cross court,In,FALSE,12:31:54,2753.679932,-0.988155,16.887344,15-30,,,,,,,,,,,,,,,,
Yoshizawa Masatsugu,5,in_play,BH Volley,Slice,49.284267,156,0,0,no_mans_land,deuce,near,1.244623,4.34891,service_box,ad,far,1.635697,14.583905,1.068722,down the line,In,false,05:56:56,2754.649902,-4.156288,9.577488,15-30,,,,,,,,,,,,,,,,
Yoshizawa Masatsugu,1,first_serve,Serve,Flat,128.476639,156,0,0,service_box,deuce,near,4.050683,6.684003,no_mans_land,deuce,far,-0.731222,23.33823,2.353971,out wide,In,FALSE,12:32:15,2774.659912,4.322237,-1.691874,30-30,,,,,,,,,,,,,,,,
ó¥ç∆ ãvï€,2,return,Forehand,Topspin,58.389534,156,0,0,service_box,ad,far,0.942896,13.99386,out,deuce_out,near,5.529145,-2.301028,1.011892,down the line,In,FALSE,12:32:16,2775.780029,-0.626083,23.638809,30-30,,,,,,,,,,,,,,,,
Yoshizawa Masatsugu,3,serve_plus_one,Forehand,Slice,56.351601,156,0,0,no_mans_land,ad,near,-2.605533,4.653488,no_mans_land,deuce,far,-0.173493,19.882355,0.967526,down the line,In,FALSE,12:32:18,2777.25,5.046381,-1.945688,30-30,,,,,,,,,,,,,,,,
Yoshizawa Masatsugu,1,first_serve,Serve,Flat,133.098892,158,0,0,service_box,ad,near,-2.937241,6.969964,no_mans_land,ad,far,0.06611,23.403942,2.357505,out wide,In,FALSE,12:32:31,2791.030029,-4.126115,-1.996451,40-30,,,,,,,,,,,,,,,,
ó¥ç∆ ãvï€,2,return,Backhand,Topspin,77.20195,158,0,0,no_mans_land,ad,far,3.779129,22.725077,out,ad_alley,near,-4.724145,-2.097977,0.816999,down the line,In,FALSE,12:32:32,2792.050049,0.852378,23.384995,40-30,,,,,,,,,,,,,,,,
Yoshizawa Masatsugu,3,serve_plus_one,Backhand,Flat,66.33609,158,0,0,service_box,ad,near,-0.497959,6.299221,out,ad_alley,far,5.287763,24.857119,1.45628,down the line,In,FALSE,12:32:34,2793.719971,-2.134717,-0.625853,40-30,,,,,,,,,,,,,,,,
ó¥ç∆ ãvï€,4,return_plus_one,Forehand,Topspin,83.874855,158,0,0,no_mans_land,deuce,far,-2.889035,22.826603,no_mans_land,ad,near,-1.832991,1.769056,1.268507,inside in,In,FALSE,12:32:36,2795.48999,2.813603,24.857119,40-30,,,,,,,,,,,,,,,,
Yoshizawa Masatsugu,1,first_serve,Serve,Flat,94.570038,159,0,0,service_box,deuce,near,1.214451,7.597735,no_mans_land,deuce,far,-1.159834,24.051107,2.637414,down the T,In,FALSE,12:33:03,2822.129883,4.322237,-1.691874,40-40,,,,,,,,,,,,,,,,
ó¥ç∆ ãvï€,2,return,Forehand,Flat,66.357574,159,0,0,no_mans_land,ad,far,1.033414,19.730066,out,deuce,near,2.511876,-0.93043,0.707203,down the line,In,FALSE,12:33:04,2823.459961,-0.626083,23.638809,40-40,,,,,,,,,,,,,,,,
Yoshizawa Masatsugu,3,serve_plus_one,Backhand,Flat,71.777954,159,0,0,no_mans_land,ad,near,-2.828689,4.34891,out,ad,far,0.63375,25.522818,1.383697,cross court,In,FALSE,12:33:05,2825.080078,-0.565738,-0.981193,40-40,,,,,,,,,,,,,,,,
ó¥ç∆ ãvï€,4,return_plus_one,Backhand,Flat,73.132225,159,0,0,service_box,deuce,near,0.877587,5.580546,out,ad,near,-3.703697,-1.205905,0.938242,down the line,Net,FALSE,12:33:07,2826.699951,0.339443,24.298727,40-40,,,,,,,,,,,,,,,,
Yoshizawa Masatsugu,1,first_serve,Serve,Kick,47.554958,160,0,0,service_box,ad,near,-0.595911,6.176374,service_box,center_line,near,0,0,2.434055,down the T,In,false,05:58:35,2853.469971,-4.126115,-1.996451,ad-40,,,,,,,,,,,,,,,,
ó¥ç∆ ãvï€,2,return,Forehand,Flat,54.049492,160,0,0,no_mans_land,ad,far,1.527442,19.882355,out,ad,near,-0.897637,-2.301028,1.348126,inside out,In,FALSE,12:33:35,2854.47998,0.490306,19.065161,ad-40,,,,,,,,,,,,,,,,
Yoshizawa Masatsugu,3,serve_plus_one,Overhead,Flat,113.845238,160,0,0,out,ad,near,-1.048501,-0.981193,no_mans_land,ad,far,1.527442,22.265169,1.908975,---,Out,FALSE,12:33:37,2856.449951,0.369615,-1.285771,ad-40,,,,,,,,,,,,,,,,
Yoshizawa Masatsugu,1,first_serve,Serve,Flat,126.429848,161,0,0,no_mans_land,deuce,near,3.417057,3.957562,no_mans_land,deuce,far,-1.339251,23.862354,2.599115,out wide,Out,FALSE,12:34:00,2879.600098,3.502776,-2.047214,40-40,,,,,,,,,,,,,,,,
Yoshizawa Masatsugu,1,second_serve,Serve,Kick,85.260269,161,0,0,no_mans_land,deuce,near,1.291064,4.704251,no_mans_land,deuce,far,-0.746774,23.439278,1.182489,down the T,Out,FALSE,12:34:06,2885.550049,3.625951,-2.301028,40-40,,,,,,,,,,,,,,,,
ó¥ç∆ ãvï€,1,none,Feed,Flat,62.907951,161,0,0,no_mans_land,ad,far,2.667306,19.029549,no_mans_land,deuce,near,1.448919,-0.218498,0.969384,---,In,FALSE,12:34:07,2886.870117,-0.654365,24.400253,40-40,,,,,,,,,,,,,,,,
Yoshizawa Masatsugu,1,first_serve,Serve,Flat,99.505302,164,0,0,service_box,ad,near,-2.40831,6.988581,no_mans_land,ad,far,0.339443,23.33823,2.183683,out wide,In,FALSE,12:34:24,2903.530029,-4.126115,-1.996451,40-ad,,,,,,,,,,,,,,,,
